******************************************
corpuspath:files/originalcorpus/dlbk8000single.txt
modelpath:files/w2vmodel/dlbk_singlewords_ngram_15_5_1e3_model.mod
d:15
windowsize:5
dbnmodelpath:files/DBNModel/type_single_d_15_windowsize_5_net_-40-10-_epochs_2.mod
net:-40-10-
epochs:2
traintime:31.926
2	0.28905757136870536	
0	0.2896691205252879	
0	0.2901395560073751	
4	0.28815058409958977	
年	0.28711888328620155	
东	0.2865537266020995	
北	0.28600460725051546	
三	0.28615152819906736	
省	0.2880255602392379	
遭	0.28925267252755615	
受	0.28904315036065115	
严	0.2889542962381911	
重	0.29014362674706545	
的	0.2896482907127827	
春	0.28925090535884534	
夏	0.2915583511054234	
连	0.29168641222101543	
旱	0.29072678546575986	
。	0.289394415415981	
我	0.2888060630936711	
在	0.28640227576286587	
南	0.28666334559178946	
京	0.2873415031849953	
上	0.28750588173704394	
学	0.28767677565147354	
。	0.28857606150227966	
左	0.28809115461224016	
权	0.2865130672574414	
县	0.286187900998138	
是	0.2859452997932516	
山	0.2852699988924784	
西	0.28568654218561257	
省	0.28576421496630683	
晋	0.2860131223872725	
中	0.2856528178217187	
地	0.2861535434478915	
区	0.28573158870143284	
辖	0.2857026287358594	
县	0.2859410269623764	
。	0.2870423266959719	
左	0.2862718029004696	
权	0.2867675264941163	
县	0.2866764013359763	
位	0.2865308389042057	
于	0.28567568083227357	
省	0.2855673891874768	
境	0.285775729244086	
东	0.28616735229806806	
部	0.2866528740504924	
，	0.28627492358970924	
太	0.2864120129336109	
行	0.28587787529232006	
山	0.2857166621779522	
西	0.28544552576749715	
麓	0.2856984662012419	
，	0.2856945330022353	
清	0.28634575394975675	
漳	0.2864183036015416	
河	0.2863165630375293	
上	0.2869369554936208	
游	0.2872916188503546	
，	0.28733974339479723	
与	0.2868967867374247	
河	0.28676598977438317	
北	0.2872390831754183	
省	0.28873796073464353	
邻	0.2881609036000626	
接	0.28840697543158744	
。	0.28841615807240545	
******************************************
corpuspath:files/originalcorpus/dlbk8000single.txt
modelpath:files/w2vmodel/dlbk_singlewords_ngram_20_5_1e3_model.mod
d:20
windowsize:5
dbnmodelpath:files/DBNModel/type_single_d_20_windowsize_5_net_-40-10-_epochs_2.mod
net:-40-10-
epochs:2
traintime:1.777
2	0.30309070435816726	
0	0.304927549185093	
0	0.3056669402926058	
4	0.3041347504029673	
年	0.30274431733860996	
东	0.3030312619771149	
北	0.3018269933266547	
三	0.30282677220484183	
省	0.3058582536547003	
遭	0.3084096125061452	
受	0.30775436449108035	
严	0.3071891872025866	
重	0.3076288672750363	
的	0.30516740390400443	
春	0.30525681447755654	
夏	0.30750776451465983	
连	0.30741648026792895	
旱	0.30734441739673407	
。	0.307348625693313	
我	0.30515393289734893	
在	0.30327201398723136	
南	0.3031006468515307	
京	0.3022664178553848	
上	0.30193843002894355	
学	0.3026207230852086	
。	0.3020945126790382	
左	0.3027954815550283	
权	0.30169799499197775	
县	0.30168163523441915	
是	0.30137560768132343	
山	0.3013808100636483	
西	0.30194455792123287	
省	0.3017590179093365	
晋	0.3016068519158451	
中	0.3010883526022002	
地	0.3013172591771312	
区	0.30082156510500024	
辖	0.30104070089198715	
县	0.30195625934081155	
。	0.30256929021923623	
左	0.302194194342945	
权	0.3020223699834474	
县	0.3019381803270724	
位	0.301750839174941	
于	0.3013469700836028	
省	0.3006681260906889	
境	0.30074399887972275	
东	0.300952355434376	
部	0.302055911507189	
，	0.3029269394045711	
太	0.30318610726076595	
行	0.3031825478544959	
山	0.30363276987804416	
西	0.30199994902464355	
麓	0.30188572295101523	
，	0.3035242704482623	
清	0.30409498918021743	
漳	0.3032457142986284	
河	0.3030586444276311	
上	0.30241506757272857	
游	0.30128440370302373	
，	0.3013026650809167	
与	0.30110759396560577	
河	0.3016881052433178	
北	0.3026875317644939	
省	0.3044403116824147	
邻	0.3035203745952216	
接	0.30396436970036067	
。	0.30347754616998035	
******************************************
corpuspath:files/originalcorpus/dlbk_segwords8000.txt
modelpath:files/w2vmodel/dlbk_segwords_ngram_20_5_1e3_model.mod
d:20
windowsize:5
dbnmodelpath:files/DBNModel/type_seg_d_20_windowsize_5_net_-40-10-_epochs_2.mod
net:-40-10-
epochs:2
traintime:1.1
安吉县	0.2366901524009155	
是	0.23759329823762035	
浙江省	0.2374088384251055	
湖州市	0.23777034592215865	
属	0.23699418692498514	
县	0.23651321770089498	
，	0.2357235355755514	
中国	0.23781262458615993	
著名	0.23884797866535915	
毛竹	0.2387481054215572	
产区	0.2393452432012797	
，	0.23984142416609255	
左权县	0.23840789167478182	
是	0.23785046307270738	
山西省	0.2387681389727088	
晋中地区	0.2385946386003153	
辖	0.23798458938658903	
县	0.23797796656351566	
。	0.23751340095181375	
左权县	0.2380075320103366	
位于	0.2379425122348985	
省	0.23860300000220297	
境	0.2376809879502626	
东部	0.23779211260519978	
，	0.23657531359141912	
太行山	0.2361736066459842	
西	0.23543384161116548	
麓	0.2364172668938695	
，	0.23697202041723728	
清漳河	0.23670139345157595	
上游	0.23686097462745095	
，	0.23730753143892896	
与	0.23731626971565514	
河北省	0.23641832347145011	
邻接	0.23722347114159037	
。	0.2379475951933281	
左权县	0.23809168525436364	
面积	0.23890239281471476	
_	0.24109675718701876	
２	0.24182879206902386	
　	0.24156979224147643	
０２９	0.24226474355546265	
_	0.24032506046140203	
平方公里	0.2389803879315606	
，	0.23829316510017884	
人口	0.23955424678965406	
_	0.23900119747780235	
１５．３	0.2407766206131055	
_	0.23984117205444563	
万	0.2399070820302638	
。	0.2395915474543325	
左权县	0.23961475509958066	
县府	0.23873829513883219	
驻	0.23865752615137636	
城关镇	0.23794978097187677	
。	0.23661800890833093	
******************************************
corpuspath:files/originalcorpus/dlbk_segwords8000.txt
modelpath:files/w2vmodel/dlbk_segwords_ngram_50_5_1e3_model.mod
d:50
windowsize:5
dbnmodelpath:files/DBNModel/type_seg_d_50_windowsize_5_net_-40-10-_epochs_2.mod
net:-40-10-
epochs:2
traintime:2.11
安吉县	0.2134287983400957	
是	0.2155218411529102	
浙江省	0.21619078333766306	
湖州市	0.21507820403249556	
属	0.21428838268380826	
县	0.21341027028842743	
，	0.21252483507293615	
中国	0.2173764874536227	
著名	0.2197625943637397	
毛竹	0.2197601431811359	
产区	0.2216795764656674	
，	0.22126468051432718	
左权县	0.21816023705916218	
是	0.21763826977429726	
山西省	0.2213724153053529	
晋中地区	0.21873644683715185	
辖	0.21775177479970514	
县	0.21686979488985575	
。	0.21495512155058244	
